rank_this_week,rank_last_week,player_name,events,money,ytd_victories,tournamet_id,tournament_name,year,type
1,T6,Jon Rahm,1,"$1,710,000",NA,t028,BMW Championship,2020,weekly
2,1,Dustin Johnson,1,"$1,026,000",NA,t028,BMW Championship,2020,weekly
T3,T29,Hideki Matsuyama,1,"$551,000",NA,t028,BMW Championship,2020,weekly
T3,,Joaquin Niemann,1,"$551,000",NA,t028,BMW Championship,2020,weekly
5,,Tony Finau,1,"$384,750",NA,t028,BMW Championship,2020,weekly
T6,T13,Jason Kokrak,1,"$337,250",NA,t028,BMW Championship,2020,weekly
T6,,Matt Fitzpatrick,1,"$337,250",NA,t028,BMW Championship,2020,weekly
T8,T18,Sebastián Muñoz,1,"$285,000",NA,t028,BMW Championship,2020,weekly
T8,64,Brendon Todd,1,"$285,000",NA,t028,BMW Championship,2020,weekly
T10,T58,Lanto Griffin,1,"$247,000",NA,t028,BMW Championship,2020,weekly
T10,T13,Mackenzie Hughes,1,"$247,000",NA,t028,BMW Championship,2020,weekly
T12,,Byeong Hun An,1,"$192,375",NA,t028,BMW Championship,2020,weekly
T12,,Patrick Cantlay,1,"$192,375",NA,t028,BMW Championship,2020,weekly
T12,T11,Brian Harman,1,"$192,375",NA,t028,BMW Championship,2020,weekly
T12,T65,Rory McIlroy,1,"$192,375",NA,t028,BMW Championship,2020,weekly
T16,T49,Paul Casey,1,"$147,250",NA,t028,BMW Championship,2020,weekly
T16,T18,Bubba Watson,1,"$147,250",NA,t028,BMW Championship,2020,weekly
T16,T25,Tyrrell Hatton,1,"$147,250",NA,t028,BMW Championship,2020,weekly
T16,T44,Matthew Wolff,1,"$147,250",NA,t028,BMW Championship,2020,weekly
T20,,Joel Dahmen,1,"$106,780",NA,t028,BMW Championship,2020,weekly
T20,T18,Cameron Smith,1,"$106,780",NA,t028,BMW Championship,2020,weekly
T20,T4,Scottie Scheffler,1,"$106,780",NA,t028,BMW Championship,2020,weekly
T20,68,Richy Werenski,1,"$106,780",NA,t028,BMW Championship,2020,weekly
T20,,Collin Morikawa,1,"$106,780",NA,t028,BMW Championship,2020,weekly
T25,T49,Justin Thomas,1,"$69,469",NA,t028,BMW Championship,2020,weekly
T25,,Carlos Ortiz,1,"$69,469",NA,t028,BMW Championship,2020,weekly
T25,T8,Russell Henley,1,"$69,469",NA,t028,BMW Championship,2020,weekly
T25,3,Daniel Berger,1,"$69,469",NA,t028,BMW Championship,2020,weekly
T25,T25,Xander Schauffele,1,"$69,469",NA,t028,BMW Championship,2020,weekly
T25,T13,Louis Oosthuizen,1,"$69,469",NA,t028,BMW Championship,2020,weekly
T25,T4,Kevin Kisner,1,"$69,469",NA,t028,BMW Championship,2020,weekly
T25,T58,Adam Scott,1,"$69,469",NA,t028,BMW Championship,2020,weekly
T33,T44,Brendan Steele,1,"$49,129",NA,t028,BMW Championship,2020,weekly
T33,,Billy Horschel,1,"$49,129",NA,t028,BMW Championship,2020,weekly
T33,T18,Danny Lee,1,"$49,129",NA,t028,BMW Championship,2020,weekly
T33,,Dylan Frittelli,1,"$49,129",NA,t028,BMW Championship,2020,weekly
T33,,Gary Woodland,1,"$49,129",NA,t028,BMW Championship,2020,weekly
T33,T25,Corey Conners,1,"$49,129",NA,t028,BMW Championship,2020,weekly
T33,,Abraham Ancer,1,"$49,129",NA,t028,BMW Championship,2020,weekly
T40,,Adam Hadwin,1,"$34,200",NA,t028,BMW Championship,2020,weekly
T40,2,Harris English,1,"$34,200",NA,t028,BMW Championship,2020,weekly
T40,T49,Patrick Reed,1,"$34,200",NA,t028,BMW Championship,2020,weekly
T40,T61,Maverick McNealy,1,"$34,200",NA,t028,BMW Championship,2020,weekly
T40,T18,Viktor Hovland,1,"$34,200",NA,t028,BMW Championship,2020,weekly
T40,,Jim Herman,1,"$34,200",NA,t028,BMW Championship,2020,weekly
T40,T8,Alex Noren,1,"$34,200",NA,t028,BMW Championship,2020,weekly
T40,T8,Ryan Palmer,1,"$34,200",NA,t028,BMW Championship,2020,weekly
T48,T44,Charles Howell III,1,"$25,365",NA,t028,BMW Championship,2020,weekly
T48,T29,Tyler Duncan,1,"$25,365",NA,t028,BMW Championship,2020,weekly
50,,Bryson DeChambeau,1,"$23,940",NA,t028,BMW Championship,2020,weekly
T51,T29,Mark Hubbard,1,"$22,496",NA,t028,BMW Championship,2020,weekly
T51,T58,Tiger Woods,1,"$22,496",NA,t028,BMW Championship,2020,weekly
T51,T39,Kevin Na,1,"$22,496",NA,t028,BMW Championship,2020,weekly
T51,,Nick Taylor,1,"$22,496",NA,t028,BMW Championship,2020,weekly
T51,T61,Kevin Streelman,1,"$22,496",NA,t028,BMW Championship,2020,weekly
T56,T11,Harry Higgs,1,"$21,470",NA,t028,BMW Championship,2020,weekly
T56,T49,Adam Long,1,"$21,470",NA,t028,BMW Championship,2020,weekly
T56,,Sungjae Im,1,"$21,470",NA,t028,BMW Championship,2020,weekly
T59,,Max Homa,1,"$20,710",NA,t028,BMW Championship,2020,weekly
T59,T13,Robby Shelton,1,"$20,710",NA,t028,BMW Championship,2020,weekly
T59,T39,J.T. Poston,1,"$20,710",NA,t028,BMW Championship,2020,weekly
T59,T18,Matt Kuchar,1,"$20,710",NA,t028,BMW Championship,2020,weekly
T59,,Michael Thompson,1,"$20,710",NA,t028,BMW Championship,2020,weekly
64,,Jason Day,1,"$20,140",NA,t028,BMW Championship,2020,weekly
T65,,Tom Hoge,1,"$19,760",NA,t028,BMW Championship,2020,weekly
T65,T18,Talor Gooch,1,"$19,760",NA,t028,BMW Championship,2020,weekly
T65,,Cameron Champ,1,"$19,760",NA,t028,BMW Championship,2020,weekly
68,67,Andrew Landry,1,"$19,380",NA,t028,BMW Championship,2020,weekly
69,,Marc Leishman,1,"$19,190",NA,t028,BMW Championship,2020,weekly
1,,Dustin Johnson,1,"$1,710,000",NA,t027,THE NORTHERN TRUST,2020,weekly
2,T23,Harris English,1,"$1,035,500",NA,t027,THE NORTHERN TRUST,2020,weekly
3,,Daniel Berger,1,"$655,500",NA,t027,THE NORTHERN TRUST,2020,weekly
T4,,Scottie Scheffler,1,"$427,500",NA,t027,THE NORTHERN TRUST,2020,weekly
T4,T3,Kevin Kisner,1,"$427,500",NA,t027,THE NORTHERN TRUST,2020,weekly
T6,T3,Webb Simpson,1,"$332,500",NA,t027,THE NORTHERN TRUST,2020,weekly
T6,,Jon Rahm,1,"$332,500",NA,t027,THE NORTHERN TRUST,2020,weekly
T8,T9,Russell Henley,1,"$277,875",NA,t027,THE NORTHERN TRUST,2020,weekly
T8,,Ryan Palmer,1,"$277,875",NA,t027,THE NORTHERN TRUST,2020,weekly
T8,,Alex Noren,1,"$277,875",NA,t027,THE NORTHERN TRUST,2020,weekly
T11,T27,Brian Harman,1,"$230,375",NA,t027,THE NORTHERN TRUST,2020,weekly
T11,,Harry Higgs,1,"$230,375",NA,t027,THE NORTHERN TRUST,2020,weekly
T13,,Mackenzie Hughes,1,"$175,275",NA,t027,THE NORTHERN TRUST,2020,weekly
T13,,Robby Shelton,1,"$175,275",NA,t027,THE NORTHERN TRUST,2020,weekly
T13,T15,Jason Kokrak,1,"$175,275",NA,t027,THE NORTHERN TRUST,2020,weekly
T13,,Louis Oosthuizen,1,"$175,275",NA,t027,THE NORTHERN TRUST,2020,weekly
T13,,Charley Hoffman,1,"$175,275",NA,t027,THE NORTHERN TRUST,2020,weekly
T18,,Matt Kuchar,1,"$117,189",NA,t027,THE NORTHERN TRUST,2020,weekly
T18,,Bubba Watson,1,"$117,189",NA,t027,THE NORTHERN TRUST,2020,weekly
T18,,Danny Lee,1,"$117,189",NA,t027,THE NORTHERN TRUST,2020,weekly
T18,,Cameron Smith,1,"$117,189",NA,t027,THE NORTHERN TRUST,2020,weekly
T18,T25,Talor Gooch,1,"$117,189",NA,t027,THE NORTHERN TRUST,2020,weekly
T18,,Viktor Hovland,1,"$117,189",NA,t027,THE NORTHERN TRUST,2020,weekly
T18,T70,Sebastián Muñoz,1,"$117,189",NA,t027,THE NORTHERN TRUST,2020,weekly
T25,,Tyrrell Hatton,1,"$76,238",NA,t027,THE NORTHERN TRUST,2020,weekly
T25,,Corey Conners,1,"$76,238",NA,t027,THE NORTHERN TRUST,2020,weekly
T25,,Xander Schauffele,1,"$76,238",NA,t027,THE NORTHERN TRUST,2020,weekly
T25,,Justin Rose,1,"$76,238",NA,t027,THE NORTHERN TRUST,2020,weekly
T29,T66,Scott Piercy,1,"$55,860",NA,t027,THE NORTHERN TRUST,2020,weekly
T29,T56,Troy Merritt,1,"$55,860",NA,t027,THE NORTHERN TRUST,2020,weekly
T29,,K.H. Lee,1,"$55,860",NA,t027,THE NORTHERN TRUST,2020,weekly
T29,,Hideki Matsuyama,1,"$55,860",NA,t027,THE NORTHERN TRUST,2020,weekly
T29,,Keegan Bradley,1,"$55,860",NA,t027,THE NORTHERN TRUST,2020,weekly
T29,,Cameron Tringale,1,"$55,860",NA,t027,THE NORTHERN TRUST,2020,weekly
T29,T15,Mark Hubbard,1,"$55,860",NA,t027,THE NORTHERN TRUST,2020,weekly
T29,T15,Cam Davis,1,"$55,860",NA,t027,THE NORTHERN TRUST,2020,weekly
T29,T13,Tyler Duncan,1,"$55,860",NA,t027,THE NORTHERN TRUST,2020,weekly
T29,,Wyndham Clark,1,"$55,860",NA,t027,THE NORTHERN TRUST,2020,weekly
T39,T3,Si Woo Kim,1,"$39,425",NA,t027,THE NORTHERN TRUST,2020,weekly
T39,T48,Adam Schenk,1,"$39,425",NA,t027,THE NORTHERN TRUST,2020,weekly
T39,,J.T. Poston,1,"$39,425",NA,t027,THE NORTHERN TRUST,2020,weekly
T39,,Ian Poulter,1,"$39,425",NA,t027,THE NORTHERN TRUST,2020,weekly
T39,,Kevin Na,1,"$39,425",NA,t027,THE NORTHERN TRUST,2020,weekly
T44,T56,Tommy Fleetwood,1,"$30,001",NA,t027,THE NORTHERN TRUST,2020,weekly
T44,,Brendan Steele,1,"$30,001",NA,t027,THE NORTHERN TRUST,2020,weekly
T44,,Charles Howell III,1,"$30,001",NA,t027,THE NORTHERN TRUST,2020,weekly
T44,,Emiliano Grillo,1,"$30,001",NA,t027,THE NORTHERN TRUST,2020,weekly
T44,,Matthew Wolff,1,"$30,001",NA,t027,THE NORTHERN TRUST,2020,weekly
T49,,Rickie Fowler,1,"$23,169",NA,t027,THE NORTHERN TRUST,2020,weekly
T49,,Justin Thomas,1,"$23,169",NA,t027,THE NORTHERN TRUST,2020,weekly
T49,T9,Patrick Reed,1,"$23,169",NA,t027,THE NORTHERN TRUST,2020,weekly
T49,T30,Adam Long,1,"$23,169",NA,t027,THE NORTHERN TRUST,2020,weekly
T49,,Beau Hossler,1,"$23,169",NA,t027,THE NORTHERN TRUST,2020,weekly
T49,T9,Denny McCarthy,1,"$23,169",NA,t027,THE NORTHERN TRUST,2020,weekly
T49,T7,Zach Johnson,1,"$23,169",NA,t027,THE NORTHERN TRUST,2020,weekly
T49,T30,Paul Casey,1,"$23,169",NA,t027,THE NORTHERN TRUST,2020,weekly
T49,,Chez Reavie,1,"$23,169",NA,t027,THE NORTHERN TRUST,2020,weekly
T58,,Adam Scott,1,"$21,565",NA,t027,THE NORTHERN TRUST,2020,weekly
T58,,Tiger Woods,1,"$21,565",NA,t027,THE NORTHERN TRUST,2020,weekly
T58,,Lanto Griffin,1,"$21,565",NA,t027,THE NORTHERN TRUST,2020,weekly
T61,,Keith Mitchell,1,"$20,995",NA,t027,THE NORTHERN TRUST,2020,weekly
T61,,Maverick McNealy,1,"$20,995",NA,t027,THE NORTHERN TRUST,2020,weekly
T61,,Kevin Streelman,1,"$20,995",NA,t027,THE NORTHERN TRUST,2020,weekly
64,,Brendon Todd,1,"$20,615",NA,t027,THE NORTHERN TRUST,2020,weekly
T65,,Rory McIlroy,1,"$20,330",NA,t027,THE NORTHERN TRUST,2020,weekly
T65,,Scott Harrington,1,"$20,330",NA,t027,THE NORTHERN TRUST,2020,weekly
67,T40,Andrew Landry,1,"$20,045",NA,t027,THE NORTHERN TRUST,2020,weekly
68,,Richy Werenski,1,"$19,855",NA,t027,THE NORTHERN TRUST,2020,weekly
69,T36,Matt Jones,1,"$19,665",NA,t027,THE NORTHERN TRUST,2020,weekly
70,T63,Patrick Rodgers,1,"$19,475",NA,t027,THE NORTHERN TRUST,2020,weekly
1,T69,Jim Herman,1,"$1,152,000",NA,t013,Wyndham Championship,2020,weekly
2,T41,Billy Horschel,1,"$697,600",NA,t013,Wyndham Championship,2020,weekly
T3,T18,Kevin Kisner,1,"$312,400",NA,t013,Wyndham Championship,2020,weekly
T3,T35,Webb Simpson,1,"$312,400",NA,t013,Wyndham Championship,2020,weekly
T3,T13,Si Woo Kim,1,"$312,400",NA,t013,Wyndham Championship,2020,weekly
T3,T27,Doc Redman,1,"$312,400",NA,t013,Wyndham Championship,2020,weekly
T7,T27,Harold Varner III,1,"$208,000",NA,t013,Wyndham Championship,2020,weekly
T7,,Zach Johnson,1,"$208,000",NA,t013,Wyndham Championship,2020,weekly
T9,T35,Russell Henley,1,"$168,000",NA,t013,Wyndham Championship,2020,weekly
T9,T13,Patrick Reed,1,"$168,000",NA,t013,Wyndham Championship,2020,weekly
T9,,Sungjae Im,1,"$168,000",NA,t013,Wyndham Championship,2020,weekly
T9,T51,Denny McCarthy,1,"$168,000",NA,t013,Wyndham Championship,2020,weekly
T13,,Tyler Duncan,1,"$129,600",NA,t013,Wyndham Championship,2020,weekly
T13,,Sam Burns,1,"$129,600",NA,t013,Wyndham Championship,2020,weekly
T15,,Jason Kokrak,1,"$104,000",NA,t013,Wyndham Championship,2020,weekly
T15,T35,Bud Cauley,1,"$104,000",NA,t013,Wyndham Championship,2020,weekly
T15,T47,Mark Hubbard,1,"$104,000",NA,t013,Wyndham Championship,2020,weekly
T15,,Cam Davis,1,"$104,000",NA,t013,Wyndham Championship,2020,weekly
T15,,Rob Oppenheim,1,"$104,000",NA,t013,Wyndham Championship,2020,weekly
T20,T31,Dylan Frittelli,1,"$78,400",NA,t013,Wyndham Championship,2020,weekly
T20,,Chris Baker,1,"$78,400",NA,t013,Wyndham Championship,2020,weekly
T20,,Peter Malnati,1,"$78,400",NA,t013,Wyndham Championship,2020,weekly
T23,T59,Shane Lowry,1,"$64,320",NA,t013,Wyndham Championship,2020,weekly
T23,T18,Harris English,1,"$64,320",NA,t013,Wyndham Championship,2020,weekly
T25,,Talor Gooch,1,"$54,080",NA,t013,Wyndham Championship,2020,weekly
T25,,Ryan Armour,1,"$54,080",NA,t013,Wyndham Championship,2020,weekly
T27,,Seamus Power,1,"$46,720",NA,t013,Wyndham Championship,2020,weekly
T27,T51,Brian Harman,1,"$46,720",NA,t013,Wyndham Championship,2020,weekly
T27,T51,Tom Hoge,1,"$46,720",NA,t013,Wyndham Championship,2020,weekly
T30,,Roger Sloan,1,"$37,440",NA,t013,Wyndham Championship,2020,weekly
T30,T47,Adam Long,1,"$37,440",NA,t013,Wyndham Championship,2020,weekly
T30,,Wesley Bryan,1,"$37,440",NA,t013,Wyndham Championship,2020,weekly
T30,,Ryan Brehm,1,"$37,440",NA,t013,Wyndham Championship,2020,weekly
T30,T2,Paul Casey,1,"$37,440",NA,t013,Wyndham Championship,2020,weekly
T30,,Jason Dufner,1,"$37,440",NA,t013,Wyndham Championship,2020,weekly
T36,,Matt Jones,1,"$29,120",NA,t013,Wyndham Championship,2020,weekly
T36,,Rafa Cabrera Bello,1,"$29,120",NA,t013,Wyndham Championship,2020,weekly
T36,,Kris Ventura,1,"$29,120",NA,t013,Wyndham Championship,2020,weekly
T36,,Vincent Whaley,1,"$29,120",NA,t013,Wyndham Championship,2020,weekly
T40,,Andrew Landry,1,"$20,416",NA,t013,Wyndham Championship,2020,weekly
T40,,Bo Hoag,1,"$20,416",NA,t013,Wyndham Championship,2020,weekly
T40,,Matthew NeSmith,1,"$20,416",NA,t013,Wyndham Championship,2020,weekly
T40,,Joaquin Niemann,1,"$20,416",NA,t013,Wyndham Championship,2020,weekly
T40,,Hank Lebioda,1,"$20,416",NA,t013,Wyndham Championship,2020,weekly
T40,T47,Brandt Snedeker,1,"$20,416",NA,t013,Wyndham Championship,2020,weekly
T40,,Scott Brown,1,"$20,416",NA,t013,Wyndham Championship,2020,weekly
T40,,Scott Stallings,1,"$20,416",NA,t013,Wyndham Championship,2020,weekly
T48,,Chris Kirk,1,"$15,216",NA,t013,Wyndham Championship,2020,weekly
T48,,Davis Love III,1,"$15,216",NA,t013,Wyndham Championship,2020,weekly
T48,,Brian Stuard,1,"$15,216",NA,t013,Wyndham Championship,2020,weekly
T48,,Patton Kizzire,1,"$15,216",NA,t013,Wyndham Championship,2020,weekly
T48,,Chesson Hadley,1,"$15,216",NA,t013,Wyndham Championship,2020,weekly
T48,,Tom Lewis,1,"$15,216",NA,t013,Wyndham Championship,2020,weekly
T48,,Adam Schenk,1,"$15,216",NA,t013,Wyndham Championship,2020,weekly
T48,,Kramer Hickok,1,"$15,216",NA,t013,Wyndham Championship,2020,weekly
T56,,Troy Merritt,1,"$14,144",NA,t013,Wyndham Championship,2020,weekly
T56,,Michael Gligic,1,"$14,144",NA,t013,Wyndham Championship,2020,weekly
T56,,Ben Martin,1,"$14,144",NA,t013,Wyndham Championship,2020,weekly
T56,,Josh Teater,1,"$14,144",NA,t013,Wyndham Championship,2020,weekly
T56,,Matt Every,1,"$14,144",NA,t013,Wyndham Championship,2020,weekly
T56,T27,Tommy Fleetwood,1,"$14,144",NA,t013,Wyndham Championship,2020,weekly
T56,,Henrik Norlander,1,"$14,144",NA,t013,Wyndham Championship,2020,weekly
T63,T47,Luke List,1,"$13,504",NA,t013,Wyndham Championship,2020,weekly
T63,,Sergio Garcia,1,"$13,504",NA,t013,Wyndham Championship,2020,weekly
T63,,Patrick Rodgers,1,"$13,504",NA,t013,Wyndham Championship,2020,weekly
T66,,Scott Piercy,1,"$13,120",NA,t013,Wyndham Championship,2020,weekly
T66,,C.T. Pan,1,"$13,120",NA,t013,Wyndham Championship,2020,weekly
T68,,Russell Knox,1,"$12,800",NA,t013,Wyndham Championship,2020,weekly
T68,T63,Jordan Spieth,1,"$12,800",NA,t013,Wyndham Championship,2020,weekly
T70,,Austin Cook,1,"$12,480",NA,t013,Wyndham Championship,2020,weekly
T70,,Sebastián Muñoz,1,"$12,480",NA,t013,Wyndham Championship,2020,weekly
T70,,Peter Uihlein,1,"$12,480",NA,t013,Wyndham Championship,2020,weekly
73,T35,Nate Lashley,1,"$12,224",NA,t013,Wyndham Championship,2020,weekly
1,T20,Collin Morikawa,1,"$1,980,000",NA,t033,PGA Championship,2020,weekly
T2,T12,Dustin Johnson,1,"$968,000",NA,t033,PGA Championship,2020,weekly
T2,T61,Paul Casey,1,"$968,000",NA,t033,PGA Championship,2020,weekly
T4,T6,Jason Day,1,"$404,350",NA,t033,PGA Championship,2020,weekly
T4,60,Tony Finau,1,"$404,350",NA,t033,PGA Championship,2020,weekly
T4,T15,Scottie Scheffler,1,"$404,350",NA,t033,PGA Championship,2020,weekly
T4,T28,Bryson DeChambeau,1,"$404,350",NA,t033,PGA Championship,2020,weekly
T4,T47,Matthew Wolff,1,"$404,350",NA,t033,PGA Championship,2020,weekly
9,,Justin Rose,1,"$295,600",NA,t033,PGA Championship,2020,weekly
T10,T20,Joel Dahmen,1,"$252,123",NA,t033,PGA Championship,2020,weekly
T10,T6,Xander Schauffele,1,"$252,123",NA,t033,PGA Championship,2020,weekly
T10,T23,Cameron Champ,1,"$252,123",NA,t033,PGA Championship,2020,weekly
T13,T45,Patrick Reed,1,"$192,208",NA,t033,PGA Championship,2020,weekly
T13,,Si Woo Kim,1,"$192,208",NA,t033,PGA Championship,2020,weekly
T13,T2,Daniel Berger,1,"$192,208",NA,t033,PGA Championship,2020,weekly
T13,T49,Jon Rahm,1,"$192,208",NA,t033,PGA Championship,2020,weekly
17,T15,Brendon Todd,1,"$156,500",NA,t033,PGA Championship,2020,weekly
T18,,Harris English,1,"$134,000",NA,t033,PGA Championship,2020,weekly
T18,,Lanto Griffin,1,"$134,000",NA,t033,PGA Championship,2020,weekly
T18,T23,Kevin Kisner,1,"$134,000",NA,t033,PGA Championship,2020,weekly
T21,,Brendan Steele,1,"$94,571",NA,t033,PGA Championship,2020,weekly
T21,T63,Ian Poulter,1,"$94,571",NA,t033,PGA Championship,2020,weekly
T21,,Adam Scott,1,"$94,571",NA,t033,PGA Championship,2020,weekly
T21,,Alex Noren,1,"$94,571",NA,t033,PGA Championship,2020,weekly
T21,T20,Hideki Matsuyama,1,"$94,571",NA,t033,PGA Championship,2020,weekly
T21,T12,Byeong Hun An,1,"$94,571",NA,t033,PGA Championship,2020,weekly
T27,T2,Brooks Koepka,1,"$69,500",NA,t033,PGA Championship,2020,weekly
T27,,Harold Varner III,1,"$69,500",NA,t033,PGA Championship,2020,weekly
T27,,Doc Redman,1,"$69,500",NA,t033,PGA Championship,2020,weekly
T27,T33,Tommy Fleetwood,1,"$69,500",NA,t033,PGA Championship,2020,weekly
T31,,Dylan Frittelli,1,"$57,500",NA,t033,PGA Championship,2020,weekly
T31,T45,Rory McIlroy,1,"$57,500",NA,t033,PGA Championship,2020,weekly
T31,T6,Louis Oosthuizen,1,"$57,500",NA,t033,PGA Championship,2020,weekly
T31,T56,Viktor Hovland,1,"$57,500",NA,t033,PGA Championship,2020,weekly
T35,1,Justin Thomas,1,"$45,000",NA,t033,PGA Championship,2020,weekly
T35,,Bud Cauley,1,"$45,000",NA,t033,PGA Championship,2020,weekly
T35,,Russell Henley,1,"$45,000",NA,t033,PGA Championship,2020,weekly
T35,,Tiger Woods,1,"$45,000",NA,t033,PGA Championship,2020,weekly
T35,,Nate Lashley,1,"$45,000",NA,t033,PGA Championship,2020,weekly
T35,T12,Webb Simpson,1,"$45,000",NA,t033,PGA Championship,2020,weekly
T41,T23,Billy Horschel,1,"$31,594",NA,t033,PGA Championship,2020,weekly
T41,T15,Ryan Palmer,1,"$31,594",NA,t033,PGA Championship,2020,weekly
T41,T33,Patrick Cantlay,1,"$31,594",NA,t033,PGA Championship,2020,weekly
T41,T56,Cameron Smith,1,"$31,594",NA,t033,PGA Championship,2020,weekly
T41,,Keith Mitchell,1,"$31,594",NA,t033,PGA Championship,2020,weekly
T41,T15,Abraham Ancer,1,"$31,594",NA,t033,PGA Championship,2020,weekly
T47,,Adam Long,1,"$24,000",NA,t033,PGA Championship,2020,weekly
T47,,Mark Hubbard,1,"$24,000",NA,t033,PGA Championship,2020,weekly
T47,,Luke List,1,"$24,000",NA,t033,PGA Championship,2020,weekly
T47,T61,Brandt Snedeker,1,"$24,000",NA,t033,PGA Championship,2020,weekly
T51,,Brian Harman,1,"$21,338",NA,t033,PGA Championship,2020,weekly
T51,T33,Kevin Streelman,1,"$21,338",NA,t033,PGA Championship,2020,weekly
T51,,Charl Schwartzel,1,"$21,338",NA,t033,PGA Championship,2020,weekly
T51,T54,Gary Woodland,1,"$21,338",NA,t033,PGA Championship,2020,weekly
T51,T66,Adam Hadwin,1,"$21,338",NA,t033,PGA Championship,2020,weekly
T51,T42,Mackenzie Hughes,1,"$21,338",NA,t033,PGA Championship,2020,weekly
T51,,Tom Hoge,1,"$21,338",NA,t033,PGA Championship,2020,weekly
T51,,Denny McCarthy,1,"$21,338",NA,t033,PGA Championship,2020,weekly
T59,,Emiliano Grillo,1,"$20,000",NA,t033,PGA Championship,2020,weekly
T59,T6,Shane Lowry,1,"$20,000",NA,t033,PGA Championship,2020,weekly
T59,,Sepp Straka,1,"$20,000",NA,t033,PGA Championship,2020,weekly
T59,,Rory Sabbatini,1,"$20,000",NA,t033,PGA Championship,2020,weekly
T63,T2,Phil Mickelson,1,"$19,350",NA,t033,PGA Championship,2020,weekly
T63,T23,Bubba Watson,1,"$19,350",NA,t033,PGA Championship,2020,weekly
T63,,Danny Lee,1,"$19,350",NA,t033,PGA Championship,2020,weekly
T63,T28,Jordan Spieth,1,"$19,350",NA,t033,PGA Championship,2020,weekly
T67,T28,J.T. Poston,1,"$19,050",NA,t033,PGA Championship,2020,weekly
T67,T6,Chez Reavie,1,"$19,050",NA,t033,PGA Championship,2020,weekly
T69,,Jim Herman,1,"$18,850",NA,t033,PGA Championship,2020,weekly
T69,T56,Matt Wallace,1,"$18,850",NA,t033,PGA Championship,2020,weekly
71,T42,Sung Kang,1,"$18,700",NA,t033,PGA Championship,2020,weekly
1,NA,Justin Thomas,1,"$1,820,000",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T2,NA,Tom Lewis,1,"$695,000",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T2,NA,Brooks Koepka,1,"$695,000",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T2,NA,Daniel Berger,1,"$695,000",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T2,NA,Phil Mickelson,1,"$695,000",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T6,NA,Louis Oosthuizen,1,"$268,333",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T6,NA,Chez Reavie,1,"$268,333",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T6,NA,Jason Day,1,"$268,333",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T6,NA,Shane Lowry,1,"$268,333",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T6,NA,Matt Fitzpatrick,1,"$268,333",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T6,NA,Xander Schauffele,1,"$268,333",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T12,NA,Byeong Hun An,1,"$166,667",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T12,NA,Dustin Johnson,1,"$166,667",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T12,NA,Webb Simpson,1,"$166,667",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T15,NA,Brendon Todd,1,"$131,400",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T15,NA,Ryan Palmer,1,"$131,400",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T15,NA,Rickie Fowler,1,"$131,400",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T15,NA,Abraham Ancer,1,"$131,400",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T15,NA,Scottie Scheffler,1,"$131,400",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T20,NA,Hideki Matsuyama,1,"$106,200",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T20,NA,Joel Dahmen,1,"$106,200",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T20,NA,Collin Morikawa,1,"$106,200",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T23,NA,Cameron Champ,1,"$87,200",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T23,NA,Matt Kuchar,1,"$87,200",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T23,NA,Bubba Watson,1,"$87,200",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T23,NA,Billy Horschel,1,"$87,200",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T23,NA,Kevin Kisner,1,"$87,200",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T28,NA,Andrew Landry,1,"$72,000",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T28,NA,Jordan Spieth,1,"$72,000",NA,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
