rank_this_week,rank_last_week,player_name,rounds,total,tournamet_id,tournament_name,year,type
T41,NA,Xander Schauffele,4,14,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T41,NA,Robert MacIntyre,4,14,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T41,NA,Ryan Palmer,4,14,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T41,NA,Matt Jones,4,14,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T41,NA,Marc Leishman,4,14,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T48,NA,Matt Kuchar,4,13,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T48,NA,Chez Reavie,4,13,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T48,NA,Bernd Wiesberger,4,13,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T48,NA,Tyrrell Hatton,4,13,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T48,NA,Sungjae Im,4,13,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T48,NA,Scottie Scheffler,4,13,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T48,NA,Jazz Janewattananond,4,13,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T48,NA,Matt Wallace,4,13,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T56,NA,Gary Woodland,4,12,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T56,NA,Danny Willett,4,12,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T56,NA,Keegan Bradley,4,12,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T56,NA,Haotong Li,4,12,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T56,NA,Cameron Smith,4,12,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T56,NA,Lucas Herbert,4,12,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T56,NA,Tyler Duncan,4,12,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T56,NA,Viktor Hovland,4,12,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T56,NA,Nick Taylor,4,12,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T56,NA,Ian Poulter,4,12,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T66,NA,Paul Casey,4,11,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T66,NA,Graeme McDowell,4,11,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T66,NA,Rory McIlroy,4,11,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T66,NA,Michael Thompson,4,11,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T66,NA,Max Homa,4,11,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T66,NA,Sebastian Soderberg,4,11,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T72,NA,Adam Hadwin,4,10,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T72,NA,Tony Finau,4,10,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T72,NA,C.T. Pan,4,10,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T75,NA,Brandt Snedeker,4,9,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T75,NA,Rafa Cabrera Bello,4,9,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T75,NA,Shaun Norris,4,9,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
78,NA,Henrik Stenson,4,5,t476,World Golf Championships-FedEx St. Jude Invitational,2020,weekly
T1,,Omar Uresti,4,NA,t472,Barracuda Championship,2020,weekly
T1,,Dicky Pride,4,NA,t472,Barracuda Championship,2020,weekly
T1,,Charley Hoffman,4,NA,t472,Barracuda Championship,2020,weekly
T1,,Brian Gay,4,NA,t472,Barracuda Championship,2020,weekly
T1,T55,Alex Cejka,4,NA,t472,Barracuda Championship,2020,weekly
T1,T50,Arjun Atwal,4,NA,t472,Barracuda Championship,2020,weekly
T1,,Brian Davis,4,NA,t472,Barracuda Championship,2020,weekly
T1,,Cameron Percy,4,NA,t472,Barracuda Championship,2020,weekly
T1,T36,Pat Perez,4,NA,t472,Barracuda Championship,2020,weekly
T1,T66,Tim Wilkinson,4,NA,t472,Barracuda Championship,2020,weekly
T1,T14,Ryan Moore,4,NA,t472,Barracuda Championship,2020,weekly
T1,,David Hearn,4,NA,t472,Barracuda Championship,2020,weekly
T1,T26,Alex Noren,4,NA,t472,Barracuda Championship,2020,weekly
T1,,Rob Oppenheim,4,NA,t472,Barracuda Championship,2020,weekly
T1,,Seamus Power,4,NA,t472,Barracuda Championship,2020,weekly
T1,,Sangmoon Bae,4,NA,t472,Barracuda Championship,2020,weekly
T1,,Fabián Gómez,4,NA,t472,Barracuda Championship,2020,weekly
T1,T55,Peter Uihlein,4,NA,t472,Barracuda Championship,2020,weekly
T1,,Brendan Steele,4,NA,t472,Barracuda Championship,2020,weekly
T1,T14,Kyle Stanley,4,NA,t472,Barracuda Championship,2020,weekly
T1,T50,Scott Stallings,4,NA,t472,Barracuda Championship,2020,weekly
T1,T2,Emiliano Grillo,4,NA,t472,Barracuda Championship,2020,weekly
T1,,Roberto Castro,4,NA,t472,Barracuda Championship,2020,weekly
T1,,Kevin Tway,4,NA,t472,Barracuda Championship,2020,weekly
T1,,Rhein Gibson,4,NA,t472,Barracuda Championship,2020,weekly
T1,,Troy Merritt,4,NA,t472,Barracuda Championship,2020,weekly
T1,T14,Michael Gligic,4,NA,t472,Barracuda Championship,2020,weekly
T1,T62,K.H. Lee,4,NA,t472,Barracuda Championship,2020,weekly
T1,,Mark Anderson,4,NA,t472,Barracuda Championship,2020,weekly
T1,,Russell Knox,4,NA,t472,Barracuda Championship,2020,weekly
T1,T26,Chris Baker,4,NA,t472,Barracuda Championship,2020,weekly
T1,,Roger Sloan,4,NA,t472,Barracuda Championship,2020,weekly
T1,T7,Bo Hoag,4,NA,t472,Barracuda Championship,2020,weekly
T1,,Bud Cauley,4,NA,t472,Barracuda Championship,2020,weekly
T1,,Russell Henley,4,NA,t472,Barracuda Championship,2020,weekly
T1,,Joseph Bramlett,4,NA,t472,Barracuda Championship,2020,weekly
T1,,Robert Streb,4,NA,t472,Barracuda Championship,2020,weekly
T1,,Peter Malnati,4,NA,t472,Barracuda Championship,2020,weekly
T1,,Chesson Hadley,4,NA,t472,Barracuda Championship,2020,weekly
T1,T36,Matthias Schwab,4,NA,t472,Barracuda Championship,2020,weekly
T1,,Lanto Griffin,4,NA,t472,Barracuda Championship,2020,weekly
T1,,Beau Hossler,4,NA,t472,Barracuda Championship,2020,weekly
T1,,Kris Ventura,4,NA,t472,Barracuda Championship,2020,weekly
T1,T46,Patrick Rodgers,4,NA,t472,Barracuda Championship,2020,weekly
T1,,Matthew NeSmith,4,NA,t472,Barracuda Championship,2020,weekly
T1,,Sam Ryder,4,NA,t472,Barracuda Championship,2020,weekly
T1,T21,Si Woo Kim,4,NA,t472,Barracuda Championship,2020,weekly
T1,,J.J. Spaun,4,NA,t472,Barracuda Championship,2020,weekly
T1,,Tyler McCumber,4,NA,t472,Barracuda Championship,2020,weekly
T1,,Zac Blair,4,NA,t472,Barracuda Championship,2020,weekly
T1,T14,Cam Davis,4,NA,t472,Barracuda Championship,2020,weekly
T1,T36,Austin Cook,4,NA,t472,Barracuda Championship,2020,weekly
T1,T7,Robby Shelton,4,NA,t472,Barracuda Championship,2020,weekly
T1,,Maverick McNealy,4,NA,t472,Barracuda Championship,2020,weekly
T1,T36,Brandon Hagy,4,NA,t472,Barracuda Championship,2020,weekly
T1,T4,Richy Werenski,4,NA,t472,Barracuda Championship,2020,weekly
T1,T26,Adam Schenk,4,NA,t472,Barracuda Championship,2020,weekly
T1,T21,Denny McCarthy,4,NA,t472,Barracuda Championship,2020,weekly
T1,T36,Michael Gellerman,4,NA,t472,Barracuda Championship,2020,weekly
T1,,Aaron Wise,4,NA,t472,Barracuda Championship,2020,weekly
T1,,Justin Suh,4,NA,t472,Barracuda Championship,2020,weekly
T1,,Sahith Theegala,4,NA,t472,Barracuda Championship,2020,weekly
T1,,Wyndham Clark,4,NA,t472,Barracuda Championship,2020,weekly
T1,T26,Doug Ghim,4,NA,t472,Barracuda Championship,2020,weekly
T1,,Will Gordon,4,NA,t472,Barracuda Championship,2020,weekly
T1,,Peter Kuest,4,NA,t472,Barracuda Championship,2020,weekly
1,T21,Dylan Frittelli,4,25,t525,3M Open,2020,weekly
T2,,Brian Harman,4,24,t525,3M Open,2020,weekly
T2,,Emiliano Grillo,4,24,t525,3M Open,2020,weekly
T4,T58,Harris English,4,23,t525,3M Open,2020,weekly
T4,,Richy Werenski,4,23,t525,3M Open,2020,weekly
T4,T58,Charles Howell III,4,23,t525,3M Open,2020,weekly
T7,,Cameron Tringale,4,22,t525,3M Open,2020,weekly
T7,T21,Bo Hoag,4,22,t525,3M Open,2020,weekly
T7,,Adam Long,4,22,t525,3M Open,2020,weekly
T7,,Max Homa,4,22,t525,3M Open,2020,weekly
T7,,Robby Shelton,4,22,t525,3M Open,2020,weekly
T7,,Charl Schwartzel,4,22,t525,3M Open,2020,weekly
T7,,Michael Thompson,4,22,t525,3M Open,2020,weekly
T14,T17,Ryan Moore,4,21,t525,3M Open,2020,weekly
T14,,Bernd Wiesberger,4,21,t525,3M Open,2020,weekly
T14,,Kyle Stanley,4,21,t525,3M Open,2020,weekly
T14,T39,Xinjun Zhang,4,21,t525,3M Open,2020,weekly
T14,,Michael Gligic,4,21,t525,3M Open,2020,weekly
T14,,Cam Davis,4,21,t525,3M Open,2020,weekly
T14,,Chase Koepka,4,21,t525,3M Open,2020,weekly
T21,T3,Si Woo Kim,4,20,t525,3M Open,2020,weekly
T21,T35,Denny McCarthy,4,20,t525,3M Open,2020,weekly
T21,1,Tony Finau,4,20,t525,3M Open,2020,weekly
T21,,Danny Lee,4,20,t525,3M Open,2020,weekly
T21,T6,Henrik Norlander,4,20,t525,3M Open,2020,weekly
T26,T58,Luke List,4,19,t525,3M Open,2020,weekly
T26,,Alex Noren,4,19,t525,3M Open,2020,weekly
T26,,Chris Baker,4,19,t525,3M Open,2020,weekly
T26,,Adam Schenk,4,19,t525,3M Open,2020,weekly
T26,,Sam Burns,4,19,t525,3M Open,2020,weekly
T26,T49,Sepp Straka,4,19,t525,3M Open,2020,weekly
T26,,Doug Ghim,4,19,t525,3M Open,2020,weekly
T26,T6,Matthew Wolff,4,19,t525,3M Open,2020,weekly
T26,,Aaron Baddeley,4,19,t525,3M Open,2020,weekly
T26,,Robert Garrigus,4,19,t525,3M Open,2020,weekly
T36,,Pat Perez,4,18,t525,3M Open,2020,weekly
T36,,Matthias Schwab,4,18,t525,3M Open,2020,weekly
T36,,Austin Cook,4,18,t525,3M Open,2020,weekly
T36,,Brandon Hagy,4,18,t525,3M Open,2020,weekly
T36,,Michael Gellerman,4,18,t525,3M Open,2020,weekly
T36,,Hank Lebioda,4,18,t525,3M Open,2020,weekly
T36,T58,Jason Dufner,4,18,t525,3M Open,2020,weekly
T36,,Rafa Cabrera Bello,4,18,t525,3M Open,2020,weekly
T36,,Nick Watney,4,18,t525,3M Open,2020,weekly
T36,,Chris Kirk,4,18,t525,3M Open,2020,weekly
T46,,Bronson Burgoon,4,17,t525,3M Open,2020,weekly
T46,,Patton Kizzire,4,17,t525,3M Open,2020,weekly
T46,T17,Patrick Rodgers,4,17,t525,3M Open,2020,weekly
T46,,Talor Gooch,4,17,t525,3M Open,2020,weekly
T50,,Josh Teater,4,16,t525,3M Open,2020,weekly
T50,,Brice Garnett,4,16,t525,3M Open,2020,weekly
T50,,Scott Stallings,4,16,t525,3M Open,2020,weekly
T50,,Arjun Atwal,4,16,t525,3M Open,2020,weekly
T50,,K.J. Choi,4,16,t525,3M Open,2020,weekly
T55,,Alex Cejka,4,15,t525,3M Open,2020,weekly
T55,,Peter Uihlein,4,15,t525,3M Open,2020,weekly
T57,,Bill Haas,4,14,t525,3M Open,2020,weekly
T57,,Tom Lewis,4,14,t525,3M Open,2020,weekly
T57,,Tom Hoge,4,14,t525,3M Open,2020,weekly
T57,,Kramer Hickok,4,14,t525,3M Open,2020,weekly
T57,,George McNeill,4,14,t525,3M Open,2020,weekly
T62,74,Stewart Cink,4,13,t525,3M Open,2020,weekly
T62,,Bo Van Pelt,4,13,t525,3M Open,2020,weekly
T62,,John Merrick,4,13,t525,3M Open,2020,weekly
T62,,K.H. Lee,4,13,t525,3M Open,2020,weekly
T66,,Tim Wilkinson,4,11,t525,3M Open,2020,weekly
T66,,Tommy Gainey,4,11,t525,3M Open,2020,weekly
68,,Matt Every,4,10,t525,3M Open,2020,weekly
1,,Tony Finau,4,21,t023,the Memorial Tournament presented by Nationwide,2020,weekly
2,T50,Matt Wallace,4,20,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T3,T64,Si Woo Kim,4,18,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T3,T1,Viktor Hovland,4,18,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T3,T13,Jon Rahm,4,18,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T6,T59,Mackenzie Hughes,4,17,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T6,,Matthew Wolff,4,17,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T6,T23,Henrik Norlander,4,17,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T6,,Danny Willett,4,17,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T6,T23,Patrick Reed,4,17,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T6,,Kevin Na,4,17,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T6,,Scott Piercy,4,17,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T13,T4,Jason Day,4,16,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T13,,Rory McIlroy,4,16,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T13,T8,Billy Horschel,4,16,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T13,T36,Patrick Cantlay,4,16,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T17,,Brooks Koepka,4,15,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T17,,Patrick Rodgers,4,15,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T17,,Ryan Moore,4,15,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T17,,Bubba Watson,4,15,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T21,,Jimmy Walker,4,14,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T21,,Carl Pettersson,4,14,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T21,,Tiger Woods,4,14,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T21,,Ryan Palmer,4,14,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T21,,Marc Leishman,4,14,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T21,,Scott Harrington,4,14,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T21,T50,C.T. Pan,4,14,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T21,,Dylan Frittelli,4,14,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T21,,Brendon Todd,4,14,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T21,T4,Gary Woodland,4,14,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T21,,Bo Hoag,4,14,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T21,,Jordan Spieth,4,14,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T21,,Erik van Rooyen,4,14,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T21,,Scottie Scheffler,4,14,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T35,,Keith Mitchell,4,13,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T35,,Denny McCarthy,4,13,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T35,T8,Justin Thomas,4,13,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T35,,Lucas Glover,4,13,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T39,T50,Louis Oosthuizen,4,12,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T39,T42,Matt Kuchar,4,12,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T39,,Sergio Garcia,4,12,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T39,T16,Kevin Streelman,4,12,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T39,,Xinjun Zhang,4,12,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T39,T50,Keegan Bradley,4,12,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T39,T64,Carlos Ortiz,4,12,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T39,T8,Matt Fitzpatrick,4,12,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T39,,Christiaan Bezuidenhout,4,12,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T39,T16,Xander Schauffele,4,12,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T49,,Mark Hubbard,4,11,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T49,T36,Corey Conners,4,11,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T49,,Tyler Duncan,4,11,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T49,T8,Sepp Straka,4,11,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T49,T50,Brendan Steele,4,11,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T49,T50,Adam Hadwin,4,11,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T49,,Lanto Griffin,4,11,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T49,T23,Zach Johnson,4,11,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T49,,Jim Furyk,4,11,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T58,T50,Phil Mickelson,4,10,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T58,,Charles Howell III,4,10,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T58,T50,Jason Dufner,4,10,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T58,,Luke List,4,10,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T58,,Sung Kang,4,10,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T58,,William McGirt,4,10,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T58,,Bud Cauley,4,10,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T58,,Harris English,4,10,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T58,,Abraham Ancer,4,10,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T58,,Sebastián Muñoz,4,10,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T68,,Cameron Smith,4,9,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T68,T1,Collin Morikawa,4,9,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T68,T23,Chez Reavie,4,9,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T68,T23,Steve Stricker,4,9,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T68,,Vijay Singh,4,9,t023,the Memorial Tournament presented by Nationwide,2020,weekly
73,,Joel Dahmen,4,8,t023,the Memorial Tournament presented by Nationwide,2020,weekly
74,T59,Stewart Cink,4,5,t023,the Memorial Tournament presented by Nationwide,2020,weekly
T1,T39,Viktor Hovland,4,24,t533,Workday Charity Open,2020,weekly
T1,,Collin Morikawa,4,24,t533,Workday Charity Open,2020,weekly
3,,Sam Ryder,4,23,t533,Workday Charity Open,2020,weekly
T4,,Matt Jones,4,22,t533,Workday Charity Open,2020,weekly
T4,,Jason Day,4,22,t533,Workday Charity Open,2020,weekly
T4,,Gary Woodland,4,22,t533,Workday Charity Open,2020,weekly
T4,,Ian Poulter,4,22,t533,Workday Charity Open,2020,weekly
T8,,Billy Horschel,4,21,t533,Workday Charity Open,2020,weekly
T8,,Justin Thomas,4,21,t533,Workday Charity Open,2020,weekly
T8,,Chase Seiffert,4,21,t533,Workday Charity Open,2020,weekly
T8,,Matt Fitzpatrick,4,21,t533,Workday Charity Open,2020,weekly
T8,T29,Sepp Straka,4,21,t533,Workday Charity Open,2020,weekly
T13,,Chesson Hadley,4,20,t533,Workday Charity Open,2020,weekly
T13,,Jon Rahm,4,20,t533,Workday Charity Open,2020,weekly
T13,,Shane Lowry,4,20,t533,Workday Charity Open,2020,weekly
T16,,Kevin Streelman,4,19,t533,Workday Charity Open,2020,weekly
T16,,Tim Wilkinson,4,19,t533,Workday Charity Open,2020,weekly
T16,,MJ Daffue,4,19,t533,Workday Charity Open,2020,weekly
T16,,Joaquin Niemann,4,19,t533,Workday Charity Open,2020,weekly
T16,T29,Richy Werenski,4,19,t533,Workday Charity Open,2020,weekly
T16,T19,Sam Burns,4,19,t533,Workday Charity Open,2020,weekly
T16,,Xander Schauffele,4,19,t533,Workday Charity Open,2020,weekly
T23,,Patrick Reed,4,18,t533,Workday Charity Open,2020,weekly
T23,T3,J.J. Spaun,4,18,t533,Workday Charity Open,2020,weekly
T23,T29,Sungjae Im,4,18,t533,Workday Charity Open,2020,weekly
T23,,Talor Gooch,4,18,t533,Workday Charity Open,2020,weekly
T23,,Graeme McDowell,4,18,t533,Workday Charity Open,2020,weekly
T23,T61,Steve Stricker,4,18,t533,Workday Charity Open,2020,weekly
T23,,Jerry Kelly,4,18,t533,Workday Charity Open,2020,weekly
T23,,Charley Hoffman,4,18,t533,Workday Charity Open,2020,weekly
T23,,Brian Gay,4,18,t533,Workday Charity Open,2020,weekly
T23,,Zach Johnson,4,18,t533,Workday Charity Open,2020,weekly
T23,,Chez Reavie,4,18,t533,Workday Charity Open,2020,weekly
T23,T39,Henrik Norlander,4,18,t533,Workday Charity Open,2020,weekly
T23,T39,Rickie Fowler,4,18,t533,Workday Charity Open,2020,weekly
T36,T56,K.H. Lee,4,17,t533,Workday Charity Open,2020,weekly
T36,,Rory Sabbatini,4,17,t533,Workday Charity Open,2020,weekly
T36,,Patrick Cantlay,4,17,t533,Workday Charity Open,2020,weekly
T36,,Corey Conners,4,17,t533,Workday Charity Open,2020,weekly
T36,T56,Austin Cook,4,17,t533,Workday Charity Open,2020,weekly
T36,65,Adam Schenk,4,17,t533,Workday Charity Open,2020,weekly
T42,,Roger Sloan,4,16,t533,Workday Charity Open,2020,weekly
T42,,Russell Henley,4,16,t533,Workday Charity Open,2020,weekly
T42,,Peter Malnati,4,16,t533,Workday Charity Open,2020,weekly
T42,,Matt Kuchar,4,16,t533,Workday Charity Open,2020,weekly
T42,T29,Chris Stroud,4,16,t533,Workday Charity Open,2020,weekly
T42,T19,Scott Stallings,4,16,t533,Workday Charity Open,2020,weekly
T42,T56,Troy Merritt,4,16,t533,Workday Charity Open,2020,weekly
T42,T3,Hideki Matsuyama,4,16,t533,Workday Charity Open,2020,weekly
T50,,Jason Dufner,4,15,t533,Workday Charity Open,2020,weekly
T50,,Louis Oosthuizen,4,15,t533,Workday Charity Open,2020,weekly
T50,,Bronson Burgoon,4,15,t533,Workday Charity Open,2020,weekly
T50,,Brendan Steele,4,15,t533,Workday Charity Open,2020,weekly
T50,,C.T. Pan,4,15,t533,Workday Charity Open,2020,weekly
T50,T47,Keegan Bradley,4,15,t533,Workday Charity Open,2020,weekly
T50,T29,Adam Hadwin,4,15,t533,Workday Charity Open,2020,weekly
T50,,Phil Mickelson,4,15,t533,Workday Charity Open,2020,weekly
T50,T13,Matt Wallace,4,15,t533,Workday Charity Open,2020,weekly
T59,,Andrew Putnam,4,14,t533,Workday Charity Open,2020,weekly
T59,,Mackenzie Hughes,4,14,t533,Workday Charity Open,2020,weekly
T59,,Stewart Cink,4,14,t533,Workday Charity Open,2020,weekly
T59,,Nick Taylor,4,14,t533,Workday Charity Open,2020,weekly
T59,T47,Pat Perez,4,14,t533,Workday Charity Open,2020,weekly
T64,,Carlos Ortiz,4,13,t533,Workday Charity Open,2020,weekly
T64,,Adam Long,4,13,t533,Workday Charity Open,2020,weekly
T64,T56,Si Woo Kim,4,13,t533,Workday Charity Open,2020,weekly
T64,T3,Cameron Champ,4,13,t533,Workday Charity Open,2020,weekly
1,,Matthew Wolff,4,30,t524,Rocket Mortgage Classic,2020,weekly
2,T17,Bryson DeChambeau,4,27,t524,Rocket Mortgage Classic,2020,weekly
T3,,Tyrrell Hatton,4,22,t524,Rocket Mortgage Classic,2020,weekly
T3,,Tom Lewis,4,22,t524,Rocket Mortgage Classic,2020,weekly
T3,T36,Mark Hubbard,4,22,t524,Rocket Mortgage Classic,2020,weekly
T3,,J.J. Spaun,4,22,t524,Rocket Mortgage Classic,2020,weekly
T3,T36,Wesley Bryan,4,22,t524,Rocket Mortgage Classic,2020,weekly
T3,,Cameron Champ,4,22,t524,Rocket Mortgage Classic,2020,weekly
T3,T28,Doc Redman,4,22,t524,Rocket Mortgage Classic,2020,weekly
T3,,Kevin Kisner,4,22,t524,Rocket Mortgage Classic,2020,weekly
T3,,Hideki Matsuyama,4,22,t524,Rocket Mortgage Classic,2020,weekly
T3,T12,Lucas Glover,4,22,t524,Rocket Mortgage Classic,2020,weekly
T13,4,Ryan Armour,4,21,t524,Rocket Mortgage Classic,2020,weekly
T13,,Webb Simpson,4,21,t524,Rocket Mortgage Classic,2020,weekly
T13,,Chris Kirk,4,21,t524,Rocket Mortgage Classic,2020,weekly
T13,,Danny Willett,4,21,t524,Rocket Mortgage Classic,2020,weekly
T13,,Maverick McNealy,4,21,t524,Rocket Mortgage Classic,2020,weekly
T13,,Matt Wallace,4,21,t524,Rocket Mortgage Classic,2020,weekly
T19,,Hudson Swafford,4,20,t524,Rocket Mortgage Classic,2020,weekly
T19,T8,Sam Burns,4,20,t524,Rocket Mortgage Classic,2020,weekly
T19,,Luke List,4,20,t524,Rocket Mortgage Classic,2020,weekly
T19,,Fabián Gómez,4,20,t524,Rocket Mortgage Classic,2020,weekly
T19,,Tony Finau,4,20,t524,Rocket Mortgage Classic,2020,weekly
T19,T28,Scott Stallings,4,20,t524,Rocket Mortgage Classic,2020,weekly
T19,T28,Brian Stuard,4,20,t524,Rocket Mortgage Classic,2020,weekly
T19,,Chris Baker,4,20,t524,Rocket Mortgage Classic,2020,weekly
T19,,Cameron Tringale,4,20,t524,Rocket Mortgage Classic,2020,weekly
T19,,George McNeill,4,20,t524,Rocket Mortgage Classic,2020,weekly
T29,,Chris Stroud,4,19,t524,Rocket Mortgage Classic,2020,weekly
T29,,Seamus Power,4,19,t524,Rocket Mortgage Classic,2020,weekly
T29,T63,Emiliano Grillo,4,19,t524,Rocket Mortgage Classic,2020,weekly
T29,,Rhein Gibson,4,19,t524,Rocket Mortgage Classic,2020,weekly
T29,,Adam Hadwin,4,19,t524,Rocket Mortgage Classic,2020,weekly
T29,T48,Lanto Griffin,4,19,t524,Rocket Mortgage Classic,2020,weekly
T29,,Kris Ventura,4,19,t524,Rocket Mortgage Classic,2020,weekly
T29,T58,Sungjae Im,4,19,t524,Rocket Mortgage Classic,2020,weekly
T29,T48,Richy Werenski,4,19,t524,Rocket Mortgage Classic,2020,weekly
T29,,Sepp Straka,4,19,t524,Rocket Mortgage Classic,2020,weekly
T39,7,Harold Varner III,4,18,t524,Rocket Mortgage Classic,2020,weekly
T39,T36,Viktor Hovland,4,18,t524,Rocket Mortgage Classic,2020,weekly
T39,,Michael Gellerman,4,18,t524,Rocket Mortgage Classic,2020,weekly
T39,T58,Henrik Norlander,4,18,t524,Rocket Mortgage Classic,2020,weekly
T39,,Rickie Fowler,4,18,t524,Rocket Mortgage Classic,2020,weekly
T39,T28,Kevin Chappell,4,18,t524,Rocket Mortgage Classic,2020,weekly
